building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill
255202,high,3355.877709239132,1426.7849668601093,1550.153546924158,1808.9641420185412,1887.8584342646677
177247,medium,6887.557872440666,3211.0099224753835,3119.541023474968,3718.6003706274864,3569.643384404262
517629,low,7400.475115649036,3442.8149802861703,3101.6083652307348,3968.7180949473864,3565.1326120462395
536883,high,16829.796912207592,8321.539154366794,7614.710855560955,9070.842841691803,8281.479189262978
130949,medium,488.0504873044719,207.49954518236922,477.6722007372534,258.101020312788,521.8254017895376
336231,low,12282.486045801745,6100.340096724043,5439.134645901074,6622.525589832487,5904.319111816422
63418,low,3378.8554953491093,1436.5542024026277,1336.9192295957066,1826.2888681297493,1681.7623074921155
252422,medium,4112.873257104927,1770.782949143673,1852.7325025787557,2215.510806700476,2245.5719770004425
188840,high,7923.726825090926,3723.0926542952166,3569.96463924529,4332.642519600264,4116.587312845682
485607,high,5678.626408183756,2563.6810241935436,2550.1581097418966,3030.4134472878277,2959.745758809199
485577,high,2612.535204777251,1110.745467663096,1272.1657505305484,1405.7136418522014,1532.5140004783468
361658,low,4831.746244804457,2110.4352043347562,1929.6610690876396,2574.918526370865,2336.9603628321456
252087,low,6375.320021466675,2894.2252584276384,2619.075261184306,3415.186771537097,3077.8466536353885
238820,high,2530.0871375302863,1075.6918473923765,1241.3326468222012,1351.9216888699666,1484.0606404908017
209862,low,7888.561906946111,3746.8664141050244,3369.0467997713663,4190.393799130395,3755.628464084956
95155,medium,7052.085352657695,3299.262231937902,3197.166714791777,3795.4518210203214,3636.1577404500476
169026,low,3986.766848738687,1748.0283290829138,1610.8887619657905,2170.3178361880973,1986.4105256672965
241141,medium,2654.8783929221954,1128.7480975348008,1288.0008326011136,1415.1230150588312,1539.2488136602342
164512,high,6597.607361804004,3056.0138997497797,2983.208328088514,3513.134197757199,3383.3063830172646
51035,high,2353.940273479405,1000.8012466725038,1175.4590040730934,1250.289170623419,1393.8043737336532
192433,high,6605.249272607771,3059.7956383870983,2986.534713020632,3530.4963539289843,3399.978693397356
413237,medium,3739.479241367231,1589.8769942596916,1693.6090118941036,1992.3857305248537,2046.6711406303311
149444,medium,6418.785116394759,2988.3424342671906,2923.6842190506636,3485.9057064202916,3367.094529060552
185635,medium,626.6589183394228,266.43030572118903,529.507595691394,331.14035053589123,585.9331130455084
808,medium,3158.0950462139167,1342.6956898483086,1476.1887644326184,1676.6265566247084,1768.3651135363089
408029,low,9197.471412808465,4448.8621731049425,3986.514000004541,5002.021621653866,4482.433245243686
60288,low,4258.503818575042,1904.293503513217,1748.3373640333336,2308.7691604670867,2107.493039252649
316523,high,5113.443748476222,2300.481542356183,2318.6494116993968,2704.45105474317,2670.126952359615
279487,low,2922.7945016042772,1280.8393581511796,1199.9508709057186,1567.0561023329449,1451.9766667959354
133451,high,10739.8866802728,5273.915703602077,4934.048770090802,5799.267013644526,5402.279800359234
506515,high,11397.858266654028,5626.148732755756,5243.868818313247,6159.736347913176,5720.087819832878
206424,high,8990.246820632367,4294.750928471418,4072.788536203916,4784.899820075123,4501.033814227544
140615,medium,3175.5294699474366,1350.1081094428519,1482.7087158762429,1717.697174656768,1808.0701401625247
418580,high,9601.889102728404,4622.268737126893,4360.869362537526,5151.021611748008,4827.562185279778
403082,low,2371.0445484117554,1008.0733002027417,960.028169769544,1266.7865306614644,1187.365246657918
419473,high,13327.28526437953,6446.13583968326,5965.128073982162,7116.1356953417735,6552.792763433576
2369,high,6241.309511563643,2865.279565202846,2815.4406405657214,3356.6161156812977,3249.5310090040375
169740,high,8229.75142764563,3887.009985963953,3714.144401339967,4460.307810266544,4224.93665643979
357089,high,9312.187068717569,4509.351887660268,4261.547400137009,5000.045161290592,4694.9747448066055
352981,medium,4519.217977166794,1978.1450812680619,2035.126197514565,2422.741649249907,2426.713620221958
21514,low,2377.5690873549743,1010.8472731798408,962.4681515981398,1278.052531040861,1198.1773930348259
221877,high,2384.7574892223615,1013.903494117779,1186.9837182444865,1268.5864769325403,1410.122718770243
319774,low,2460.494907726743,1046.1040149691019,993.4799206425699,1308.7922696380049,1223.6136310589477
489179,high,6943.052819740664,3241.265034064286,3146.1530443194856,3694.9814593762467,3542.809015287404
433075,low,3841.291269216672,1633.1633960201602,1509.8563359489588,2050.62622097491,1876.4985013125909
240284,medium,4722.939040226887,2053.6899495757316,2101.5758695593613,2520.1933795932946,2510.9921114444046
76382,high,14370.80258507542,7217.541812224345,6643.639542283104,7663.472895268702,7032.807940308997
295227,medium,7931.832791830415,3770.1422482560497,3611.3472666633224,4304.489252069522,4088.1363272545436
215284,medium,3769.374464885752,1602.5872474908265,1704.7889286333248,2008.9751065064088,2061.316437806351
421984,medium,8154.439364607574,3889.2417220222574,3716.105771929835,4462.451529678469,4231.558544699992
455204,high,7131.243415803195,3299.1202909209173,3197.0435022611405,3877.874844981383,3713.0195567326186
424273,high,2833.4197271120192,1204.6567311789463,1354.769935348082,1510.473444361061,1623.0972219931925
85486,high,13763.217552880616,6891.992729783606,6357.290392302555,7396.252780055609,6804.438801703679
374798,low,3025.406602975433,1286.2818713210352,1204.7399473147227,1612.1983030524498,1490.6962153302586
395640,medium,2204.1725125613607,937.1259854405881,1119.4503545225718,1177.2231827823753,1330.4000116367552
82573,medium,9912.970179931022,4831.041462781511,4544.501781072072,5382.466614057485,5038.514255318502
465289,high,15815.595062533157,7991.640809186995,7324.527930999796,8474.010191107887,7750.143773202283
244372,low,8305.103648871393,3927.4220203954533,3527.8630308159723,4464.131538836295,4002.202491218675
408115,high,30204.894537246517,15696.02190587059,14101.211283353587,16108.575217806676,14456.025688888554
544243,low,3978.0743342030864,1723.2567217625683,1589.1007208550282,2165.401678464613,1982.189187055416
62008,medium,1932.398012598212,821.5783390362559,1017.8148447713534,1034.5420694253862,1205.2077955957118
453278,high,4939.943066285263,2201.2850990728343,2231.3976248531076,2622.092029355207,2599.1358650004895
161451,medium,6656.9712807205715,2910.1765134723687,2854.9383097463374,3612.4486979760436,3478.4026280366634
365830,low,1998.1339903137855,849.5266473218089,820.5708083576462,1062.8368264575686,1007.4884414928873
454172,high,4088.777571840337,1739.2203390779996,1824.9711189511304,2173.2019652524505,2204.994077690612
546026,low,782.0062804814694,332.4777902095015,365.77552871165517,417.93030803185724,440.89083831058133
126448,medium,4993.918962579543,2206.7316949611336,2236.1892896932554,2723.477351283411,2696.52202875508
275961,high,6265.451284444914,2877.8739057661205,2826.518487748561,3340.5809519594654,3232.1396707400213
441261,low,7203.543076121688,3380.002016154273,3046.357176727972,3897.5901891812937,3506.530285321781
14579,high,12475.74704022775,6203.036117394871,5751.292212605219,6740.377788027237,6231.584498711536
291980,high,10403.230453703805,5093.840115622812,4775.6563857047095,5622.861486300866,5247.564630498299
44489,high,8579.047752622062,4074.062236033509,3878.673367925829,4607.279361202662,4349.696169678551
367608,low,1103.0307100326247,468.96453667747073,485.82903463090076,586.529021142606,588.8083827825989
46390,high,4900.094177290414,2155.2347381086697,2190.8932182971525,2611.948766296308,2591.480570434944
413993,medium,4473.075582083109,1919.8218198388536,1983.8270342463854,2387.234430196697,2394.209353146676
16783,high,5053.967011052475,2196.9780106184603,2227.6116764619605,2688.8144938981072,2658.4290303913513
1799,medium,3408.3022013818068,1449.073763939489,1569.7587342507543,1833.8390687092244,1909.371802162484
79076,high,12913.214167580956,6437.5719153471655,5957.587141040151,7028.7972469898195,6491.327575931018
709,high,5326.271356546572,2375.101536589784,2384.2857986600134,2851.8757829621977,2803.8579159655724
275016,low,4508.7908369518545,1985.4114090055364,1819.6897595947005,2426.6527519459555,2209.4389520473405
96499,low,2688.311665326814,1142.962587630348,1078.6765534822687,1428.2138829709895,1328.3729926849294
375647,low,9256.723496249648,4479.608489257365,4013.5581371628055,4966.744332758043,4443.602162946309
511165,low,5209.564824929332,2312.7221270793284,2107.590276695542,2770.2653459007042,2508.0687735396955
46029,high,1602.4018072018564,681.2771523499412,894.4061638392782,854.9156637575051,1046.8185827273896
72152,low,5062.057478049539,2263.9836609265258,2064.7193286639495,2765.0940535577247,2511.801530331105
437570,medium,5000.8359108311815,2205.2063360892166,2234.8478031997365,2684.458198451215,2657.3690203506544
190306,medium,3437.7046974238506,1461.574529156724,1580.7543856955976,1835.7046369604159,1909.3935313728903
467449,medium,3269.9370527305405,1396.7238049423033,1523.7114869035331,1753.3780351510754,1837.838196423882
470962,high,2506.9913106193762,1065.8724256229339,1232.6955004323283,1332.9736584502245,1466.6508180201233
429182,medium,2759.616852230912,1173.2787008944945,1327.1698742287945,1484.713691166429,1602.0150712206978
455122,high,831.012460803636,353.31325783527393,605.9296899667359,446.2071542055786,687.796839605702
63091,medium,3988.5255277482843,1716.4087559895593,1804.9051294473022,2117.744964844118,2155.910684190258
334397,high,8104.714534152225,3862.54593419099,3692.624472474745,4357.824703705112,4130.726723605593
158048,medium,2543.7444593203927,1081.4983943246582,1246.4400754520475,1352.3205504073526,1483.6226715515322
169520,high,4523.534868834799,1947.8316445651321,2008.4641097113097,2407.5657084479863,2411.346913338889
55126,medium,2993.317993469006,1272.6390781032826,1414.5670900176042,1604.7039659533314,1706.9406469688734
352891,low,2367.400789504668,1006.5241196658044,958.6655132510604,1266.201320070228,1186.9924667973878
357961,high,12919.399592228092,6397.698475492553,5922.516593019537,6880.16143003867,6343.06118915541
357366,medium,4060.6326239156106,1726.418566383961,1813.710742365721,2156.0227996855415,2189.5731401530766
285182,low,2275.562377630025,967.4781004731814,924.3207023623005,1207.3096485664269,1134.0644677129176
92103,medium,5921.763530168913,2694.456930836167,2665.1870422440343,3165.8828970918735,3079.5632214916454
50159,medium,546.9888224248856,232.55776774216437,499.7133699222345,289.81686996727086,549.7431611498153
293041,low,3281.553292318283,1395.1851977620408,1300.5311247282684,1760.8708274224346,1622.7345033341098
98437,medium,4179.235305333303,1786.0658770605098,1866.1759664683518,2221.1267194827797,2247.1791335208322
218425,low,5265.521837938096,2343.5014357573,2134.663364502353,2817.2926053021424,2551.4202315883254
303295,high,7931.169641970612,3769.8695733411896,3611.1074218308186,4255.499020330859,4039.6773182427446
460213,low,7780.748001029514,3690.4000227468287,3319.379574962361,4216.724180543202,3788.294803502799
304683,medium,2918.4587030384905,1240.8119021838447,1386.5719611753048,1556.5532260981922,1663.7065329157824
432119,low,2774.1027548135894,1179.4375272365457,1110.759847217638,1474.763999070142,1369.3727438085064
14359,medium,7659.129882063543,3624.120062752029,3482.9078634103735,4082.595108609748,3884.365356641251
133294,high,4827.901099124883,2090.303231665363,2133.781237561765,2594.694651586213,2578.617637218539
248941,high,6117.081128232012,2622.3448540365243,2601.7649064978978,3252.4731729335876,3153.5854784527564
396345,medium,4657.008567010061,2016.5875761640234,2068.9411259349067,2486.9826418042494,2482.004782738327
110585,low,8225.29799672403,3927.6190349792773,3528.034669942024,4446.694003533067,3989.8784009792694
189810,low,2219.5683024258437,943.6716594593715,903.3805980581928,1185.1252419928865,1115.4449939553301
79183,high,10579.04502976042,5187.342799867406,4857.900275698555,5691.280297841104,5304.791687568042
258283,high,7030.909480199029,3287.836752787915,3187.117000550854,3762.5057161181808,3604.6064347404376
514356,medium,3154.3436145876567,1341.100731178088,1474.785841547346,1672.4577198585785,1764.4460196919226
182619,high,10765.530859960865,5244.770833901272,4908.414934757768,5800.247624533799,5401.571805656609
410923,high,2522.4708970436714,1072.4537265870874,1238.484401367422,1357.4934135384315,1490.0464741804997
378881,low,745.3105621103275,316.8762385868268,352.05243091239925,401.80153939982756,427.0626441436198
233213,low,4103.7781211245165,1764.7790396644982,1625.6242578018073,2174.4150008819197,1983.4362036767072
184209,medium,6993.297355020858,3224.9379516420195,3131.7935981326605,3767.601548958246,3611.9536670575135
390878,low,2906.5678502478104,1235.756387211359,1160.2978189571736,1557.781489624971,1443.850926455902
130318,high,7076.960603043945,3270.8639275919104,3172.189505007622,3756.8977536184975,3596.2760897984995
154446,low,3650.158659766742,1568.7097898970205,1453.1622406746096,1954.0191035218916,1792.1645045748105
184515,high,6942.250622329612,3240.177825068834,3145.1967733439988,3721.941783269883,3569.7811811835695
533925,medium,12275.48077401792,6096.268210615823,5657.380394945657,6629.189192216091,6133.26118498116
334748,low,869.3331341163579,369.6056753009107,398.43315216549445,460.96237752755013,478.2894639087095
34999,high,3650.431763418682,1552.0175685350869,1660.3079265656845,1947.4135103098176,2007.4136704645712
24637,high,4072.266380689681,1732.0387260794516,1818.654192430088,2174.7748092744887,2207.5857297978455
419944,medium,2631.9814134760354,1119.013217753471,1279.4380491976328,1400.8038973569533,1526.4090276989537
336117,low,1927.753216088006,836.6613640153981,809.2537004326995,1059.2466582582238,1008.0905408001038
534391,high,15079.09219993667,7554.824473222,6940.311034572831,8159.393189800714,7482.454470045263
271365,low,451.40397037454113,191.91891204443988,242.14018280096712,238.84368232671693,283.09932589778407
347356,medium,2530.321735706496,1076.5693163341987,1242.1044292785102,1366.472152813692,1498.5090219831052
297986,low,6165.313275816721,2789.307044912327,2526.7901400628357,3305.807589551669,2981.508320627194
99431,medium,7113.054495090708,3289.262460874874,3188.372675024309,3794.0660127066303,3631.001290598878
319791,medium,1733.3703391910449,736.9597334104645,943.3844657472753,920.5394036587936,1104.048020020245
